query,region,title,excerpt,date,source,link
semiconductor,china,Huawei's HiSilicon now selling on the open market,"On January 1, EE Times broke the news that Huawei’s integrated circuit design subsidiary HiSilicon is now selling chips on the open market.
HiSilicon’s Role in Huawei’s RiseLast year, Huawei established itself as China’s largest handset manufacturer, selling a record 240 million smartphones.
At ELEXCON 2019, a recent Shenzhen-based tradeshow, the subsidiary revealed it would be selling 4G chips on the open market.
In addition, HiSilicon merged its set-top box and television lines into a new umbrella brand called Smart Media.
Lastly, the Huawei subsidiary announced it has ambitions to establish a significant presence in the nascent Artificial Intelligence of Things (AIoT) sector",2020-1-2,The Burn-In,https://www.theburnin.com/industry/huawei-subsidiary-hisilicon-selling-chips-open-market-2020-1/
semiconductor,china,CES 2020: Next-generation automotive digital cockpit to be ...,"HOME INDUSTRIES AUTOMOTIVE & TRANSPORTATION ELECTRONICS AND SEMICONDUCTORS 
ARTICLE ... Chad, Chile, China, Christmas Island, Cocos [Keeling] 
Islands ",2020-1-3,Electronics360,https://electronics360.globalspec.com/article/14468/ces-2020-next-generation-automotive-digital-cockpit-to-be-demonstrated
semiconductor,china,Survey: Business Leaders Start 2020 with Lingering Concerns ...,"Widespread concern over trade uncertaintyGlobal: CEOs globally rank uncertainty about global trade as their 2 nd biggest external worry in 2020.
CEOs globally rank uncertainty about global trade as their 2 biggest external worry in 2020.
For CEOs globally, fiercer competition rose from being their 4 top external worry in 2019 to their 3 in 2020.
More than 70% of responding CEOs globally plan to increase their cyber security budgets in 2020.
For 2020, CEOs globally ranked the impact of climate change on their business as 9 , up from 11 in 2019",2020-1-2,PR Newswire,https://www.prnewswire.com/news-releases/survey-business-leaders-start-2020-with-lingering-concerns-about-talent-shortages--recession-risk-300980320.html
semiconductor,china,Leap Therapeutics and BeiGene Announce Exclusive Option ...,"BeiGene will also make a $5 million equity investment in Leap as part of the contemporaneous $27 million equity financing.
During the option period, Leap has agreed to study the combination of DKN-01 and tislelizumab.
In addition, Leap plans to evaluate the combination of DKN-01 with tislelizumab and chemotherapy in approximately 20 patients with first-line GC/GEJ.
The preferred stock price reflects a common stock equivalent price of $1.055, the closing price for Leap's common stock on the Nasdaq Global Market on the day of pricing, January 2, 2020.
At the closing, the holder of Series A mandatorily convertible preferred stock will also receive a special voting preferred share that will entitle it to elect one member of Leap's Board of Directors",2020-1-3,PR Newswire,https://www.prnewswire.com/news-releases/leap-therapeutics-and-beigene-announce-exclusive-option-and-license-agreement-for-dkn-01-and-leap-announces-27-million-equity-financing-300980854.html
semiconductor,china,How Does Samsung Make Money?,"IT & Mobile Communications: Sells information and communication products 
such as smartphones and telecom equipment for 4G /5G networks. 
Semiconductors: Produces ",2020-1-2,Forbes,https://www.forbes.com/sites/greatspeculations/2020/01/02/how-does-samsung-make-money/
semiconductor,china,Three Places to Look for the Next Shale Boom,"It's offering 5% royalties on what might just be a very productive shale play in Reconnaissance Africa's (RECO.V, LGDOF) Kavango Basin.
Angola is hoping to sell stakes in state-run Sonangol oil company and a string of other energy companies.
Statements contained in this document that are not historical facts are forward-looking statements that involve various risks and uncertainty affecting the business of Recon.
You should consider these factors in evaluating the forward-looking statements included herein, and not place undue reliance on such statements.
The forward-looking statements in this release are made as of the date hereof and FNM undertakes no obligation to update such statements",2020-1-3,PR Newswire,https://www.prnewswire.com/news-releases/three-places-to-look-for-the-next-shale-boom-300980667.html
semiconductor,china,Election Security At The Chip Level,"For more than a decade, it seems every election is accompanied by numerous reports of voting machine problems.
In 2006 and 2007, security researchers discovered numerous security flaws in those machines, which prompted California to stop using them.
Technological issuesThere are multiple problems with using voting machines that date back to early 2000s.
Voting machines could use a trusted platform module (TPM) to encrypt their data, but again comes the issue of trust.
Voting systems were chosen to be a part of the project because if anything could use secure hardware, voting systems are it",2020-1-2,Semiconductor Engineering,https://semiengineering.com/how-secure-are-electronic-voting-machines/
semiconductor,china,"'Volgende iPhone-chip wordt kleiner, zuiniger, sneller en ...","‘Volgende iPhone-chip wordt kleiner, zuiniger, sneller en… met 5G’Apple’s huisleverancier voor iPhone chips, Taiwan Semiconductor Manufacturing Company (TSMC), ligt naar verluidt op schema om de productie van de A14 Bionic-processor voor de iPhone van 2020 te starten.
Hierdoor wordt de iPhone mogelijk de eerste smartphone die wordt geleverd met een 5nm SoC (System on a Chip).
Het betekent dat Apple de 2020 iPhones uitrust met een gloednieuwe 5nm A14 Bionic-chip, die wederom kleiner, sneller en energiezuiniger zal zijn.
De body van de chip kan kleiner worden gemaakt dan de huidige A13 SoC, die wordt gemaakt met het 7nm-proces.
Apple niet de enige die op de 5-nm techniek loertApple is niet de enige die naar het nieuwe 5nm-proces kijkt",2020-1-3,One More Thing,https://www.onemorething.nl/2020/01/a14-chip-op-5nm-voor-iphone-wordt-kleiner-zuiniger-sneller-en-met-5g/
semiconductor,china,History Suggests Stocks Likely to Keep Rising After a Banner Year,"Surprises on a number of fronts—including the U.S. and China's ongoing 
trade ... software to semiconductors have helped shares of companies like 
Microsoft ",2020-1-2,The Wall Street Journal,https://www.wsj.com/articles/history-suggests-stocks-likely-to-keep-rising-after-a-banner-year-11577986239
semiconductor,china,iQIYI Appoints Kelvin Yau as Vice President of International ...,"I believe that technology will play an increasingly important role in global operations and international user services,"" said Yau.
Together, we will bring iQIYI's high-quality content and entertainment experience to the international market step by step.""
About iQIYI, Inc.iQIYI, Inc. is an innovative market-leading online entertainment service in China.
iQIYI's platform features highly popular original content, as well as a comprehensive library of other professionally-produced content, partner-generated content and user-generated content.
iQIYI attracts a massive user base with tremendous user engagement, and has developed a diversified monetization model including membership services, online advertising services, content distribution, live broadcasting, online games, IP licensing, online literature and e-commerce",2020-1-2,PR Newswire,https://www.prnewswire.com/news-releases/iqiyi-appoints-kelvin-yau-as-vice-president-of-international-business-department-and-general-manager-of-iqiyi-thailand-300980382.html
semiconductor,china,Sogou Launches AI-powered Simultaneous Interpretation 3.0 ...,"Sogou Simultaneous Interpretation 3.0 is the first of its kind that can ""see"" and ""think"" in real-time during the interpretation process.
The advancement, which marks another stride forward in the field of AI simultaneous interpretation, is powered by Sogou's multimodal cognition capacity.
At the 2016 World Internet Conference in Wuzhen, Sogou launched the first generation of Sogou Simultaneous Interpretation, the world's first commercially applied machine translation solution.
In 2018, Sogou Simultaneous Interpretation 2.0 was launched by enriching customization capabilities.
Sogou Simultaneous Interpretation 3.0 recently made its debut at the GeekPark IF X conference in Beijing in December",2020-1-2,PR Newswire,https://www.prnewswire.com/news-releases/sogou-launches-ai-powered-simultaneous-interpretation-3-0--opening-a-new-era-of-multimodal-cognition-capacity-300980767.html
semiconductor,china,Samsung's Fab in Hwaseong Suffers Power Outage,"Samsung had to stop production of DRAM and V-NAND memory at its fab near Hwaseong, South Korea, due to power outage earlier this week.
Damage caused by disruption of production is something that is yet to be determined, but the company told local news agencies that it would take days to restore operations of the fab.
The power outage lasted for about a minute and was caused by an explosion of a power transmission cable at a local substation.
Back in March 2018 a blackout took place at Samsung’s memory fab near Pyeongtaek, South Korea, whereas in June 2018 an outage happened at Yokkaichi Operations complex operated by Toshiba/Kioxia and Western Digital.
Typically, the company (just like its rivals) is stockpiling DRAM and V-NAND memory ahead of major launches, so the consequences of the outage remain to be seen",2020-1-2,AnandTech,https://www.anandtech.com/show/15276/samsungs-fab-in-hwaseong-suffers-power-outage
semiconductor,china,"How Infineon Technologies Is An Effective Way To Invest In The Electric Car 
Market","Infineon Technologies (OTCQX:IFNNF) is a leading global semiconductor ... 
How Chinese demand responds and stabilises to subsidy cuts is a key factor 
in ",2020-1-2,Seeking Alpha,https://seekingalpha.com/article/4314910-how-infineon-technologies-is-effective-way-to-invest-in-electric-car-market
semiconductor,china,"Gujarat received Rs 24,012 cr FDI in first half of FY20","Ahmedabad: Gujarat has received Rs 24,012 crore in Foreign Direct Investment FDI ) in various sectors during the first half of the financial year 2019-20, which is almost double compared with the FDI recieved in the entire FY 2018-19, a state government release said.The state had received Rs 12,612 crore FDI during the last fiscal.As per the report of the Department for Promotion of Industry and Internal Trade (DPIIT) under the Union Ministry of Commerce and Industry, Gujarat attracted FDI of Rs 24,012 crore between April and September of the current fiscal, which is double than the entire investment received last year, the state government stated in a release.
""This shows that Gujarat has emerged as the best destination for investment in the country.
Between April 2000 and September 2019, the state has received a cumulative FDI worth Rs 1,41,000 crore,"" it stated.Out of the 2,574 large industries set up across India in the last three years, 734 such large units were set up in Gujarat alone, it said.Gujarat has managed to achieve this feat because of transparent and pro-people and pro-industry policies of the Vijay Rupani government, it said",2020-1-2,ET Auto,https://auto.economictimes.indiatimes.com/news/industry/gujarat-received-rs-24012-cr-fdi-in-first-half-of-fy20/73067570
semiconductor,china,Debt: It's What's for Breakfast; Pot Market Swan Dives,"If you got a new Roku Inc. (Nasdaq: ROKU) for Christmas, and you subscribe to AT&T TV Now … I’m sorry, but you’re SOL.
AT&T has pulled its AT&T TV Now channel from the Roku store.
Already have AT&T TV on your Roku device?
I sincerely hope AT&T isn’t trying to charge Roku for listing AT&T TV Now on the channel store.
All I have to say is, if you’re going public in 2020, you’d better leave the losses in 2019",2020-1-2,Banyan Hill Publishing,https://banyanhill.com/debt-its-whats-for-breakfast-pot-market-swan-dives/
semiconductor,china,"Apple’s 2020 iPhone chip may be smaller, more efficient, and 5G capable","Apple’s iPhone A Series chipmaker, Taiwan Semiconductor Manufacturing Company (TSMC), is reportedly on track to start production of the A-14 Bionic processor for the 2020 iPhone rollout, which is expected to take place in the third quarter of 2020.
This would make the 2020 iPhone possibly the first smartphone to ship with a 5nm chip.
Among the benefits predicted for the new 5nm chip is better performance accompanied by 5G and artificial intelligence integration.
It has been widely speculated that Apple’s 2020 iPhone models will be 5G compatible.
The 5nm process conceivably could allow CPUs to fit some wearables — like AR glasses and earphones — with smaller batteries, and allow popular 5G devices to deliver comparable, but more efficient power",2020-1-2,Digital Trends,https://www.digitaltrends.com/mobile/apples-upcoming-2020-iphone-chip-may-be-smaller-more-efficient-and-5g-apable/
semiconductor,china,Pacific College of Oriental Medicine To Change Name To ...,"SAN DIEGO, Jan. 2, 2020 /PRNewswire/ -- Pacific College of Oriental Medicine (PCOM) announced that effective today it will be formally changing its name to the Pacific College of Health and Science.
The change reflects the interests of the school's students, faculty, and alumni that now extend well beyond Chinese medicine.
The change also signals Chinese medicine's entrance into the mainstream of healthcare and medical science.
No longer just complementary or alternative, Chinese medicine will be taught side by side with nursing and the science of human performance.
To learn more, please reach out to Nathalie Turotte: [email protected]SOURCE Pacific College of Health and Science",2020-1-2,PR Newswire,https://www.prnewswire.com/news-releases/pacific-college-of-oriental-medicine-to-change-name-to-pacific-college-of-health-and-science-300979080.html
